index	searchurl	r_link	r_description	r_title	r_image	r_price	r_seller	specs	sku	s_itemname	s_mpn	brand	s_manufacturer	cost	gpm	floorprice	s_price	shipping	saleprice	s_category	s_product_url	s_image_url	map_enforced	map	s_gtin	s_upc	s_asin	s_variant_info	search_key	keywords	clientid	client	encoded_keyword	sku_id	freq	price_lower	price_upper	l3.1	NameMatchScore	l2.1	l4.1	l5.1	l6.1	l2.2	l4.2	l5.2	l6.2	l7	score	id
87	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158607	https://www.amazon.com/gp/offer-listing/B00TBNMQK4/ref=olp_f_new?ie=UTF8&f_new=true		- Copier Gloss Paper, 94 Brightness, 32lb, 8-1/2 x 11, Pure White, 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/41hZ0hp77tL._AC_US218_.jpg	$ 19 24	Reg	https://www.amazon.com/Copier-Gloss-Paper-Brightness-White/dp/B00TBNMQK4/ref=olp_f_new?ie=UTF8&f_new=true	3-36-201-P	Color Copy Gloss Pure White Paper - 8 1/2 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				8.26		17.576	21.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-8-1-2-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158607	843855158607			UPC	843855158607	0	TPMS	843855158607	40	1	19.24	nan	0	0.5176672157296515	0	0	0	0	0	0	0	0	0	0	24
40	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158607	https://www.amazon.com/gp/offer-listing/B00ED3IXRC/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Color Copy Gloss Paper 96-Bright Pure White Shade, 32 lb 8.5 x 11 Inches 500 Sheets/Ream - Sold as 1 Ream (36-201)	https://images-na.ssl-images-amazon.com/images/I/61x0H6-gXLL._AC_US218_.jpg		Mohawk Home	https://www.amazon.com/Mohawk-Color-96-Bright-Inches-Sheets/dp/B00ED3IXRC/ref=olp_f_new?ie=UTF8&f_new=true	3-36-201-P	Color Copy Gloss Pure White Paper - 8 1/2 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				8.26		17.576	21.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-8-1-2-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158607	843855158607			UPC	843855158607	0	TPMS	843855158607	40	1	nan	nan	0	0.45322667866221833	0	0	0	0	0	0	0	0	0	0	25
64	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158621	https://www.amazon.com/gp/offer-listing/B00GPLXRA8/ref=olp_f_new?ie=UTF8&f_new=true		Color Copy Gloss Paper 94 Brightness 32lb 17 x 11 Pure White 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/51Zf+XX9BgL._AC_US218_.jpg	$ 29 50	Strathmore	https://www.amazon.com/Color-Gloss-Paper-Brightness-White/dp/B00GPLXRA8/ref=olp_f_new?ie=UTF8&f_new=true	3-36-202-P	Color Copy Gloss Pure White Paper - 17 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				16.53		34.376	42.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158621	843855158621			UPC	843855158621	0	TPMS	843855158621	41	1	29.50	nan	0	0.5507796339456279	0	0	0	0	0	0	0	0	0	0	26
41	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158621	https://www.amazon.com/gp/offer-listing/B00DMEGIJ8/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Color Copy Gloss Paper 94-Bright Pure White Shade, 32 lb 17 x 11 Inches 500 Sheets/Ream - Sold as 1 Ream (36-202)	https://images-na.ssl-images-amazon.com/images/I/213g41nrz0L._AC_US218_.jpg	$ 28 39	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00DMEGIJ8/ref=olp_f_new?ie=UTF8&f_new=true	3-36-202-P	Color Copy Gloss Pure White Paper - 17 x 11 in 32 lb Writing Glossy C/2S 500 per Ream				16.53		34.376	42.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-32-lb-writing-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-paper-writing-glossy.jpg			00843855158621	843855158621			UPC	843855158621	0	TPMS	843855158621	41	1	28.39	nan	0	0.48952347201422686	0	0	0	0	0	0	0	0	0	0	27
91	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158683	https://www.amazon.com/gp/offer-listing/B00I3MTNAK/ref=olp_f_new?ie=UTF8&f_new=true		Color Copy Gloss Paper 94 Brightness 40lb 17 x 11 Pure White 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/51tHfvb5wzL._AC_US218_.jpg	$ 42 04	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00I3MTNAK/ref=olp_f_new?ie=UTF8&f_new=true	3-36-205-P	Color Copy Gloss Pure White Paper - 17 x 11 in 100 lb Text Glossy C/2S 500 per Ream				20.66		38.376	47.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-100-lb-text-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158683	843855158683			UPC	843855158683	0	TPMS	843855158683	42	1	42.04	nan	0	0.48316692904561476	0	0	0	0	0	0	0	0	0	0	28
65	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158683	https://www.amazon.com/gp/offer-listing/B00L4EDHW4/ref=olp_f_new?ie=UTF8&f_new=true		"Mohawk Copier Gloss Paper, 94 Brightness, 40 lb, 17"" x 11"", Pure White, 500 Sheets/Ream (MOW36205)"	https://images-na.ssl-images-amazon.com/images/I/61hLhXdPTXL._AC_US218_.jpg	$ 42 16	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00L4EDHW4/ref=olp_f_new?ie=UTF8&f_new=true	3-36-205-P	Color Copy Gloss Pure White Paper - 17 x 11 in 100 lb Text Glossy C/2S 500 per Ream				20.66		38.376	47.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-100-lb-text-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158683	843855158683			UPC	843855158683	0	TPMS	843855158683	42	1	42.16	nan	0	0.40330177769640135	0	0	0	0	0	0	0	0	0	0	29
82	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158683	https://www.amazon.com/gp/offer-listing/B00TA52S4W/ref=olp_f_new?ie=UTF8&f_new=true		- Copier Gloss Paper, 94 Brightness, 40lb, 17 x 11, Pure White, 500 Shts/Rm	https://images-na.ssl-images-amazon.com/images/I/41YmxX2CvhL._AC_US218_.jpg	$ 48 35	MOT4	https://www.amazon.com/gp/offer-listing/B00TA52S4W/ref=olp_f_new?ie=UTF8&f_new=true	3-36-205-P	Color Copy Gloss Pure White Paper - 17 x 11 in 100 lb Text Glossy C/2S 500 per Ream				20.66		38.376	47.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-100-lb-text-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158683	843855158683			UPC	843855158683	0	TPMS	843855158683	42	1	48.35	nan	0	0.38087260847594384	0	0	0	0	0	0	0	0	0	0	30
42	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158683	https://www.amazon.com/gp/offer-listing/B00HDPZ3AC/ref=olp_f_new?ie=UTF8&f_new=true		Copier Gloss Cover Paper, 100lb, 94 Brightness, Letter, Pure White, 250 Shts 40Lb/Tabloid Size Paper	https://images-na.ssl-images-amazon.com/images/I/61hLhXdPTXL._AC_US218_.jpg	$ 49 33	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00HDPZ3AC/ref=olp_f_new?ie=UTF8&f_new=true	3-36-205-P	Color Copy Gloss Pure White Paper - 17 x 11 in 100 lb Text Glossy C/2S 500 per Ream				20.66		38.376	47.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-100-lb-text-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158683	843855158683			UPC	843855158683	0	TPMS	843855158683	42	1	49.33	nan	0	0.26048819071057594	0	0	0	0	0	0	0	0	0	0	31
88	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158683	https://www.amazon.com/gp/offer-listing/B00KKY0GK0/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Home PAPER,GLOSS,17X11,100#,WH	https://images-na.ssl-images-amazon.com/images/I/51f3Lx9m0eL._AC_US218_.jpg	$ 48 87	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00KKY0GK0/ref=olp_f_new?ie=UTF8&f_new=true	3-36-205-P	Color Copy Gloss Pure White Paper - 17 x 11 in 100 lb Text Glossy C/2S 500 per Ream				20.66		38.376	47.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-paper-17-x-11-in-100-lb-text-glossy-c-2s-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158683	843855158683			UPC	843855158683	0	TPMS	843855158683	42	1	48.87	nan	0	0.20608363501393825	0	0	0	0	0	0	0	0	0	0	32
43	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158782	https://www.amazon.com/gp/offer-listing/B00DMFW5N0/ref=olp_f_new?ie=UTF8&f_new=true		Mohawk Color Copy Gloss Cover Paper 94-Bright Pure White Shade, 100 Cover 8.5 x 11 Inches, 250 Sheets/Ream - Sold as 1 Ream (36-213)	https://images-na.ssl-images-amazon.com/images/I/51XXwGUcUkL._AC_US218_.jpg	$ 27 63	Mohawk Home	https://www.amazon.com/gp/offer-listing/B00DMFW5N0/ref=olp_f_new?ie=UTF8&f_new=true	3-36-213-P	Color Copy Gloss Pure White Card Stock - 8 1/2 x 11 in 100 lb Cover Glossy C/2S 250 per Package				9.44		19.976	24.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-card-stock-8-1-2-x-11-in-100-lb-cover-glossy-c-2s-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158782	843855158782			UPC	843855158782	0	TPMS	843855158782	43	1	27.63	nan	0	0.33506609904237	0	0	0	0	0	0	0	0	0	0	33
66	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=843855158782	https://www.amazon.com/gp/offer-listing/B00TBNOPIA/ref=olp_f_new?ie=UTF8&f_new=true		Copier Gloss Cover Paper, 100lb, 94 Brightness, Letter, Pure White, 250 Shts	https://images-na.ssl-images-amazon.com/images/I/41hZ0hp77tL._AC_US218_.jpg	$ 17 27	Reg	https://www.amazon.com/Copier-Gloss-Cover-Brightness-Letter/dp/B00TBNOPIA/ref=olp_f_new?ie=UTF8&f_new=true	3-36-213-P	Color Copy Gloss Pure White Card Stock - 8 1/2 x 11 in 100 lb Cover Glossy C/2S 250 per Package				9.44		19.976	24.97				https://www.thepapermillstore.com/color-copy-gloss-pure-white-card-stock-8-1-2-x-11-in-100-lb-cover-glossy-c-2s-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/c/o/color-copy-gloss-pure-white-card-stock-glossy.jpg			00843855158782	843855158782			UPC	843855158782	0	TPMS	843855158782	43	1	17.27	nan	0	0.2594752005020689	0	0	0	0	0	0	0	0	0	0	34
52	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598403112	https://www.amazon.com/gp/offer-listing/B01IFD36HC/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Paper Exact Index Card Stock, 90lb, 94 Bright, 8 1/2 x 11, White, 250 Sheets	https://images-na.ssl-images-amazon.com/images/I/311z1CH6o3L._AC_US218_.jpg	$ 19 03	Neenah Paper	https://www.amazon.com/gp/offer-listing/B01IFD36HC/ref=olp_f_new?ie=UTF8&f_new=true	3-40311-F-P	Exact Index White Paper - 8 1/2 x 11 in 90 lb Index Smooth  30% Recycled 250 per Package				4.24		8.776	10.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-90-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598403112	759598403112			UPC	759598403112	0	TPMS	759598403112	19	1	19.03	nan	0	0.5562252188967218	0	0	0	0	0	0	0	0	0	0	35
73	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598403112	https://www.amazon.com/gp/offer-listing/B00BX9T5RG/ref=olp_f_new?ie=UTF8&f_new=true		"Wholesale CASE of 20 - Wausau Exact Index Paper-Exact Index 90, 8-1/2'x11"", 94 Bright, 250SH/PK, White"	https://images-na.ssl-images-amazon.com/images/I/41Ee265C3AL._AC_US218_.jpg	$ 203 99	Wau	https://www.amazon.com/gp/offer-listing/B00BX9T5RG/ref=olp_f_new?ie=UTF8&f_new=true	3-40311-F-P	Exact Index White Paper - 8 1/2 x 11 in 90 lb Index Smooth  30% Recycled 250 per Package				4.24		8.776	10.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-90-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598403112	759598403112			UPC	759598403112	0	TPMS	759598403112	19	1	203.99	nan	0	0.44679929670741514	0	0	0	0	0	0	0	0	0	0	36
19	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598403112	https://www.amazon.com/gp/offer-listing/B006P1EQIA/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Exact Index Card Stock, 8.5 x 11 Inch, 90 lb, White, 250 Sheets (40311)	https://images-na.ssl-images-amazon.com/images/I/414GvNXdf5L._AC_US218_.jpg	$ 10 26	Neenah	https://www.amazon.com/gp/offer-listing/B006P1EQIA/ref=olp_f_new?ie=UTF8&f_new=true	3-40311-F-P	Exact Index White Paper - 8 1/2 x 11 in 90 lb Index Smooth  30% Recycled 250 per Package				4.24		8.776	10.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-90-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598403112	759598403112			UPC	759598403112	0	TPMS	759598403112	19	1	10.26	nan	0	0.4118440270142392	0	0	0	0	0	0	0	0	0	0	37
20	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598403136	https://www.amazon.com/gp/offer-listing/B006P1Z47C/ref=olp_f_new?ie=UTF8&f_new=true		"Exact Index Cardstock, 8.5"" x 14"", 90 lb/163 gsm, White, 94 Brightness, 250 Sheets (40313)"	https://images-na.ssl-images-amazon.com/images/I/51U3eLnFa1L._AC_US218_.jpg	$ 20 55	Neenah	https://www.amazon.com/gp/offer-listing/B006P1Z47C/ref=olp_f_new?ie=UTF8&f_new=true	3-40313-F-P	Exact Index White Paper - 8 1/2 x 14 in 90 lb Index Smooth  30% Recycled 250 per Package				5.75		14.376	17.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-14-in-90-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598403136	759598403136			UPC	759598403136	0	TPMS	759598403136	20	1	20.55	nan	0	0.39510377374804284	0	0	0	0	0	0	0	0	0	0	38
21	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598403143	https://www.amazon.com/gp/offer-listing/B006P1Z454/ref=olp_f_new?ie=UTF8&f_new=true		"Exact Index Cardstock, 11"" x 17"", 90 lb/163 gsm, White, 94 Brightness, 250 Sheets (40314)"	https://images-na.ssl-images-amazon.com/images/I/41bOChv70lL._AC_US218_.jpg	$ 19 99	Neenah	https://www.amazon.com/gp/offer-listing/B006P1Z454/ref=olp_f_new?ie=UTF8&f_new=true	3-40314-F-P	Exact Index White Paper - 11 x 17 in 90 lb Index Smooth  30% Recycled 250 per Package				9.03		16.776	20.97				https://www.thepapermillstore.com/exact-index-white-paper-11-x-17-in-90-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598403143	759598403143			UPC	759598403143	0	TPMS	759598403143	21	1	19.99	nan	0	0.44748859402387353	0	0	0	0	0	0	0	0	0	0	39
53	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404119	https://www.amazon.com/gp/offer-listing/B073XZ87BN/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Paper Exact Index Card Stock, 110 lbs, 8-1/2 x 11, White, 250 Sheets/Pack	https://images-na.ssl-images-amazon.com/images/I/41F2L0-O1xL._AC_US218_.jpg	$ 21 18	Neenah	https://www.amazon.com/gp/offer-listing/B073XZ87BN/ref=olp_f_new?ie=UTF8&f_new=true	3-40411-F-P	Exact Index White Paper - 8 1/2 x 11 in 110 lb Index Smooth  30% Recycled 250 per Package				5.19		10.376	12.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404119	759598404119			UPC	759598404119	0	TPMS	759598404119	22	1	21.18	nan	0	0.5807945004457356	0	0	0	0	0	0	0	0	0	0	40
74	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404119	https://www.amazon.com/gp/offer-listing/B00BX9T68Y/ref=olp_f_new?ie=UTF8&f_new=true		"Wholesale CASE of 15 - Wausau Exact 110lb Index Paper-Exact Index Paper,8-1/2""x11"",110lb.,94 Bright,250SH/PK,White"	https://images-na.ssl-images-amazon.com/images/I/5187GyCTdLL._AC_US218_.jpg	$ 168 19	Wau	https://www.amazon.com/gp/offer-listing/B00BX9T68Y/ref=olp_f_new?ie=UTF8&f_new=true	3-40411-F-P	Exact Index White Paper - 8 1/2 x 11 in 110 lb Index Smooth  30% Recycled 250 per Package				5.19		10.376	12.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404119	759598404119			UPC	759598404119	0	TPMS	759598404119	22	1	168.19	nan	0	0.5213845106609682	0	0	0	0	0	0	0	0	0	0	41
22	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404119	https://www.amazon.com/gp/offer-listing/B006P1EQXA/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Exact Index, 110 lb, 8.5 x 11 Inches, 250 Sheets, White, 94 Brightness	https://images-na.ssl-images-amazon.com/images/I/41UjbudXPpL._AC_US218_.jpg		Neenah	https://www.amazon.com/Neenah-Exact-Inches-Sheets-Brightness/dp/B006P1EQXA/ref=olp_f_new?ie=UTF8&f_new=true	3-40411-F-P	Exact Index White Paper - 8 1/2 x 11 in 110 lb Index Smooth  30% Recycled 250 per Package				5.19		10.376	12.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404119	759598404119			UPC	759598404119	0	TPMS	759598404119	22	1	nan	nan	0	0.43090992700118286	0	0	0	0	0	0	0	0	0	0	42
23	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404133	https://www.amazon.com/gp/offer-listing/B006P1Z4X6/ref=olp_f_new?ie=UTF8&f_new=true		"Exact Index Cardstock, 8.5"" x 14"", 110 lb/199 gsm, White, 94 Brightness, 250 Sheets (40413)"	https://images-na.ssl-images-amazon.com/images/I/51Awi2yCI0L._AC_US218_.jpg	$ 24 11	Neenah	https://www.amazon.com/gp/offer-listing/B006P1Z4X6/ref=olp_f_new?ie=UTF8&f_new=true	3-40413-F-P	Exact Index White Paper - 8 1/2 x 14 in 110 lb Index Smooth  30% Recycled 250 per Package				7.28		15.976	19.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-14-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404133	759598404133			UPC	759598404133	0	TPMS	759598404133	23	1	24.11	nan	0	0.39510377374804284	0	0	0	0	0	0	0	0	0	0	43
54	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404140	https://www.amazon.com/gp/offer-listing/B075NKP7FJ/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Paper Exact Index Card Stock, 110 lbs, 11 x 17, White, 250 Sheets/Pack	https://images-na.ssl-images-amazon.com/images/I/4153EUhHdyL._AC_US218_.jpg	$ 35 45	Neenah	https://www.amazon.com/Neenah-Paper-Exact-Index-Sheets/dp/B075NKP7FJ/ref=olp_f_new?ie=UTF8&f_new=true	3-40414-F-P	Exact Index White Paper - 11 x 17 in 110 lb Index Smooth  30% Recycled 250 per Package				11.04		19.176	23.97				https://www.thepapermillstore.com/exact-index-white-paper-11-x-17-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404140	759598404140			UPC	759598404140	0	TPMS	759598404140	24	1	35.45	nan	0	0.5396771421054379	0	0	0	0	0	0	0	0	0	0	44
24	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404140	https://www.amazon.com/gp/offer-listing/B006P1Z472/ref=olp_f_new?ie=UTF8&f_new=true		Neenah Paper 40414 Neenah Exact Index, 110 lb, 11 x 17 Inches, 250 Sheets, White, 94 Brightness	https://images-na.ssl-images-amazon.com/images/I/41P4KGnOFbL._AC_US218_.jpg	$ 19 37	Neenah	https://www.amazon.com/gp/offer-listing/B006P1Z472/ref=olp_f_new?ie=UTF8&f_new=true	3-40414-F-P	Exact Index White Paper - 11 x 17 in 110 lb Index Smooth  30% Recycled 250 per Package				11.04		19.176	23.97				https://www.thepapermillstore.com/exact-index-white-paper-11-x-17-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404140	759598404140			UPC	759598404140	0	TPMS	759598404140	24	1	19.37	nan	0	0.45651529522065515	0	0	0	0	0	0	0	0	0	0	45
75	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598404140	https://www.amazon.com/gp/offer-listing/B0765CL4SD/ref=olp_f_new?ie=UTF8&f_new=true		Exact Index Card Stock, 110lb, 92 Bright, 11 x 17, 250 Sheets	https://images-na.ssl-images-amazon.com/images/I/41jxSolja7L._AC_US218_.jpg	$ 35 99	Neenah	https://www.amazon.com/Exact-Index-Stock-Bright-Sheets/dp/B0765CL4SD/ref=olp_f_new?ie=UTF8&f_new=true	3-40414-F-P	Exact Index White Paper - 11 x 17 in 110 lb Index Smooth  30% Recycled 250 per Package				11.04		19.176	23.97				https://www.thepapermillstore.com/exact-index-white-paper-11-x-17-in-110-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598404140	759598404140			UPC	759598404140	0	TPMS	759598404140	24	1	35.99	nan	0	0.4452841817898674	0	0	0	0	0	0	0	0	0	0	46
25	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=759598408018	https://www.amazon.com/gp/offer-listing/B001QG0K48/ref=olp_f_new?ie=UTF8&f_new=true		Exact Index Smooth, 8.5 X 11 inch, White Heavyweight Cardstock Paper - 140lb Index- 250 Sheets/pack	https://images-na.ssl-images-amazon.com/images/I/21rtdyrDT9L._AC_US218_.jpg	$ 29 00	Neenah Exact	https://www.amazon.com/gp/offer-listing/B001QG0K48/ref=olp_f_new?ie=UTF8&f_new=true	3-40801-F-P	Exact Index White Paper - 8 1/2 x 11 in 140 lb Index Smooth  30% Recycled 250 per Package				6.61		12.776	15.97				https://www.thepapermillstore.com/exact-index-white-paper-8-1-2-x-11-in-140-lb-index-smooth-30-recycled-250-per-package.html	https://www.thepapermillstore.com/media/catalog/product/e/x/exact-index-white-card-stock-smooth.jpg			00759598408018	759598408018			UPC	759598408018	0	TPMS	759598408018	25	1	29.00	nan	0	0.5635003957009453	0	0	0	0	0	0	0	0	0	0	47
