index	searchurl	r_link	r_description	r_title	r_image	r_price	r_seller	specs	sku	s_itemname	s_mpn	brand	s_manufacturer	cost	gpm	floorprice	s_price	shipping	saleprice	s_category	s_product_url	s_image_url	map_enforced	map	s_gtin	s_upc	s_asin	s_variant_info	search_key	keywords	clientid	client	encoded_keyword	sku_id	freq	price_lower	price_upper	l3.1	NameMatchScore	l2.1	l4.1	l5.1	l6.1	l2.2	l4.2	l5.2	l6.2	l7	score	id
6	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=645248430907	https://www.amazon.com/gp/offer-listing/B000PJ819I/ref=olp_f_new?ie=UTF8&f_new=true		"Arturo Reply Envelopes - Softwhite - 3.54"" x 5.51"" - 120gsm - 100envelopes/box"	https://images-na.ssl-images-amazon.com/images/I/414vPof1HIL._AC_US218_.jpg	$ 65 55	Legion Paper	https://www.amazon.com/Arturo-Reply-Envelopes-Softwhite-100envelopes/dp/B000PJ819I/ref=olp_f_new?ie=UTF8&f_new=true	3-500E-BOX	Arturo Soft White Envelopes - Arturo Small Reply (3.54 x 5.51) 81 lb Text Felt 100 per Box				16.73		26.376	32.97				https://www.thepapermillstore.com/arturo-soft-white-envelopes-arturo-small-reply-3-54-x-5-51-81-lb-text-felt-100-per-box.html	https://www.thepapermillstore.com/media/catalog/product/a/r/arturo-soft-white-envelopes.jpg			00645248430907	645248430907			UPC	645248430907	0	TPMS	645248430907	6	1	65.55	nan	0	0.5325534241236163	0	0	0	0	0	0	0	0	0	0	48
78	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B00T9VV6XQ/ref=olp_f_new?ie=UTF8&f_new=true		EarthChoice Office Paper, 92 Brightness, 20lb, 8-1/2 x 11, White, 5000/Carton	https://images-na.ssl-images-amazon.com/images/I/31qJDsNPcpL._AC_US218_.jpg	$ 64 95	Reg	https://www.amazon.com/EarthChoice-Office-Paper-Brightness-Carton/dp/B00T9VV6XQ/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	64.95	nan	0	0.6149918982664359	0	0	0	0	0	0	0	0	0	0	49
86	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B00BT2W31M/ref=olp_f_new?ie=UTF8&f_new=true		Domtar - EarthChoice Office Paper, 92 Brightness, 20lb, 8-1/2 x 11, White, 5000/Carton	https://images-na.ssl-images-amazon.com/images/I/51SU-FjZ-aL._AC_US218_.jpg	$ 59 88	Domtar	https://www.amazon.com/gp/offer-listing/B00BT2W31M/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	59.88	nan	0	0.5851740296690352	0	0	0	0	0	0	0	0	0	0	50
90	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B004HM5KBQ/ref=olp_f_new?ie=UTF8&f_new=true		EarthChoice Office Paper 92 Brightness 20lb 81/2 x 11 White 5000/Carton Pack of 2	https://images-na.ssl-images-amazon.com/images/I/51qTKsP8mpL._AC_US218_.jpg		Domtar	https://www.amazon.com/EarthChoice-Office-Paper-Brightness-Carton/dp/B004HM5KBQ/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	nan	nan	0	0.4712757319966781	0	0	0	0	0	0	0	0	0	0	51
93	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B00V42WVL4/ref=olp_f_new?ie=UTF8&f_new=true		Domtar Earth Choice Office Paper, White, 8.5x11 Inch, 20lb, 92 Bright, 500 Sheets/Ream, 5000 Sheet/Carton	https://images-na.ssl-images-amazon.com/images/I/41P8RJLdchL._AC_US218_.jpg	$ 59 86	Domtar	https://www.amazon.com/gp/offer-listing/B00V42WVL4/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	59.86	nan	0	0.3006975149263551	0	0	0	0	0	0	0	0	0	0	52
92	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B0030ZJ9YA/ref=olp_f_new?ie=UTF8&f_new=true		Domtar EarthChoice Office Paper	https://images-na.ssl-images-amazon.com/images/I/5153dwPuxGL._AC_US218_.jpg	$ 46 13	Domtar	https://www.amazon.com/gp/offer-listing/B0030ZJ9YA/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	46.13	nan	0	0.2704643173798548	0	0	0	0	0	0	0	0	0	0	53
31	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B009R5HNR2/ref=olp_f_new?ie=UTF8&f_new=true		DMR2700 - DOMTAR PAPER EarthChoice Office Paper	https://images-na.ssl-images-amazon.com/images/I/417oXsKdcQL._AC_US218_.jpg	$ 54 68	DOMTAR PAPER	https://www.amazon.com/gp/offer-listing/B009R5HNR2/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	54.68	nan	0	0.25499620385104793	0	0	0	0	0	0	0	0	0	0	54
59	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=777502689155	https://www.amazon.com/gp/offer-listing/B00275QXZ2/ref=olp_f_new?ie=UTF8&f_new=true		Domtar EarthChoice Office Paper (DMR2700)	https://images-na.ssl-images-amazon.com/images/I/51snatYyVnL._AC_US218_.jpg	$ 47 42	Domtar, Inc	https://www.amazon.com/Domtar-EarthChoice-Office-Paper-DMR2700/dp/B00275QXZ2/ref=olp_f_new?ie=UTF8&f_new=true	3-51986-F-P	EarthChoice Office White Paper - 8 1/2 x 11 in 20 lb Writing 500 per Ream				3.3		9.576	11.97				https://www.thepapermillstore.com/earthchoice-office-white-paper-8-1-2-x-11-in-20-lb-writing-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/e/a/earthchoice-office-white-paper.jpg			00777502689155	777502689155			UPC	777502689155	0	TPMS	777502689155	31	1	47.42	nan	0	0.2288273118542702	0	0	0	0	0	0	0	0	0	0	55
45	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918090374	https://www.amazon.com/gp/offer-listing/B00EK3EZKE/ref=olp_f_new?ie=UTF8&f_new=true		"Wholesale CASE of 5 - NCR Paper CFB Superior Carbonless Sheets-Superior Paper, 92GE, 8-1/2""x11"", 500SH/PK, White"	https://images-na.ssl-images-amazon.com/images/I/41CiHxg5lPL._AC_US218_.jpg	$ 170 32	NCR	https://www.amazon.com/gp/offer-listing/B00EK3EZKE/ref=olp_f_new?ie=UTF8&f_new=true	3-5824-P	NCR Paper* Brand Superior CFB White Carbonless Paper - 8 1/2 x 11 in 22 lb Bond 500 per Ream				19.32		33.976	42.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-cfb-white-carbonless-paper-8-1-2-x-11-in-22-lb-bond-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-white-carbonless-paper.jpg			00720918090374	720918090374			UPC	720918090374	0	TPMS	720918090374	9	1	170.32	nan	0	0.4650744171626399	0	0	0	0	0	0	0	0	0	0	56
9	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918090374	https://www.amazon.com/gp/offer-listing/B00OLBKTWS/ref=olp_f_new?ie=UTF8&f_new=true		Appvion NCR Paper CFB Superior Carbonless Sheets (NCR5824)	https://images-na.ssl-images-amazon.com/images/I/21JzQINGuEL._AC_US218_.jpg	$ 29 95	Appvion Inc	https://www.amazon.com/Appvion-Superior-Carbonless-Sheets-NCR5824/dp/B00OLBKTWS/ref=olp_f_new?ie=UTF8&f_new=true	3-5824-P	NCR Paper* Brand Superior CFB White Carbonless Paper - 8 1/2 x 11 in 22 lb Bond 500 per Ream				19.32		33.976	42.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-cfb-white-carbonless-paper-8-1-2-x-11-in-22-lb-bond-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-white-carbonless-paper.jpg			00720918090374	720918090374			UPC	720918090374	0	TPMS	720918090374	9	1	29.95	nan	0	0.32237680559985193	0	0	0	0	0	0	0	0	0	0	57
68	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918090374	https://www.amazon.com/gp/offer-listing/B00B8XA4LS/ref=olp_f_new?ie=UTF8&f_new=true		NCR5824 - NCR Paper Superior Copy Multipurpose Paper	https://images-na.ssl-images-amazon.com/images/I/51KtVdbfW4L._AC_US218_.jpg	$ 32 29	NCR	https://www.amazon.com/gp/offer-listing/B00B8XA4LS/ref=olp_f_new?ie=UTF8&f_new=true	3-5824-P	NCR Paper* Brand Superior CFB White Carbonless Paper - 8 1/2 x 11 in 22 lb Bond 500 per Ream				19.32		33.976	42.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-cfb-white-carbonless-paper-8-1-2-x-11-in-22-lb-bond-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-white-carbonless-paper.jpg			00720918090374	720918090374			UPC	720918090374	0	TPMS	720918090374	9	1	32.29	nan	0	0.29948934070271344	0	0	0	0	0	0	0	0	0	0	58
69	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918090992	https://www.amazon.com/gp/offer-listing/B003P3V594/ref=olp_f_new?ie=UTF8&f_new=true		"2500 Sets, 8-1/2"" x 11"" Pre Collated, Carbonless Paper, 2 Part Reverse, (White, Canary),Ncr5887 Category: Copy and Multi Purpose Paper"	https://images-na.ssl-images-amazon.com/images/I/41Y2kXM8KfL._AC_US218_.jpg	$ 168 00	Appleton	https://www.amazon.com/gp/offer-listing/B003P3V594/ref=olp_f_new?ie=UTF8&f_new=true	3-5887-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 20.5 lb Bond  Precollated 2-Part RS Canary, White 500 per Ream				14.23		25.976	32.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-20-5-lb-bond-precollated-2-part-rs-canary-white-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-canary-white-carbonless-paper-2-part-RS.jpg			00720918090992	720918090992			UPC	720918090992	0	TPMS	720918090992	10	1	168.00	nan	0	0.4369040087403728	0	0	0	0	0	0	0	0	0	0	59
46	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918090992	https://www.amazon.com/gp/offer-listing/B0028LDPU6/ref=olp_f_new?ie=UTF8&f_new=true		250 Sets, NCR Paper, 5887, Collated 2 Part (White, Canary), Letter Size Carbonless Paper Appleton	https://images-na.ssl-images-amazon.com/images/I/41mB-ge33WL._AC_US218_.jpg	$ 24 70	NCR	https://www.amazon.com/gp/offer-listing/B0028LDPU6/ref=olp_f_new?ie=UTF8&f_new=true	3-5887-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 20.5 lb Bond  Precollated 2-Part RS Canary, White 500 per Ream				14.23		25.976	32.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-20-5-lb-bond-precollated-2-part-rs-canary-white-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-canary-white-carbonless-paper-2-part-RS.jpg			00720918090992	720918090992			UPC	720918090992	0	TPMS	720918090992	10	1	24.70	nan	0	0.3169587711792173	0	0	0	0	0	0	0	0	0	0	60
10	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918090992	https://www.amazon.com/gp/offer-listing/B00CGCRDHS/ref=olp_f_new?ie=UTF8&f_new=true		Adorable Rabbit with Bow Tie Adjustable Ring - Red	https://images-na.ssl-images-amazon.com/images/I/51sLb+ecK9L._AC_US218_.jpg		Beau Element	https://www.amazon.com/Adorable-Rabbit-Bow-Adjustable-Ring/dp/B00CGCRDHS/ref=olp_f_new?ie=UTF8&f_new=true	3-5887-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 20.5 lb Bond  Precollated 2-Part RS Canary, White 500 per Ream				14.23		25.976	32.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-20-5-lb-bond-precollated-2-part-rs-canary-white-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-canary-white-carbonless-paper-2-part-RS.jpg			00720918090992	720918090992			UPC	720918090992	0	TPMS	720918090992	10	1	nan	nan	0	0.0	0	0	0	0	0	0	0	0	0	0	61
47	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091197	https://www.amazon.com/gp/offer-listing/B0141NR2SY/ref=olp_f_new?ie=UTF8&f_new=true		NCR5900 - NCR Paper Superior Carbonless Paper	https://images-na.ssl-images-amazon.com/images/I/31keaUSZdVL._AC_US218_.jpg	$ 23 05	Ncr Paper	https://www.amazon.com/gp/offer-listing/B0141NR2SY/ref=olp_f_new?ie=UTF8&f_new=true	3-5900-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 21 lb Bond  Precollated 3-Part RS Pink, Canary, White 501 per Package				16.04		28.776	35.97				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-21-lb-bond-precollated-3-part-rs-pink-canary-white-501-per-package.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colored-carbonless-paper-3-part-RS.jpg			00720918091197	720918091197			UPC	720918091197	0	TPMS	720918091197	11	1	23.05	nan	0	0.3501386340785888	0	0	0	0	0	0	0	0	0	0	62
70	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091197	https://www.amazon.com/gp/offer-listing/B00UZO58CG/ref=olp_f_new?ie=UTF8&f_new=true		"Reverse 3-Part Paper, 8-1/2""x11"", 500SH/PK, Sold as 1 Package"	https://images-na.ssl-images-amazon.com/images/I/21AQXv9lOfL._AC_US218_.jpg	$ 31 81	Ncr Paper	https://www.amazon.com/Reverse-3-Part-Paper-500SH-Package/dp/B00UZO58CG/ref=olp_f_new?ie=UTF8&f_new=true	3-5900-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 21 lb Bond  Precollated 3-Part RS Pink, Canary, White 501 per Package				16.04		28.776	35.97				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-21-lb-bond-precollated-3-part-rs-pink-canary-white-501-per-package.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colored-carbonless-paper-3-part-RS.jpg			00720918091197	720918091197			UPC	720918091197	0	TPMS	720918091197	11	1	31.81	nan	0	0.2684788469925041	0	0	0	0	0	0	0	0	0	0	63
11	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091197	https://www.amazon.com/gp/offer-listing/B00BX9N9S2/ref=olp_f_new?ie=UTF8&f_new=true		Appvion NCR Paper 3-Part Reverse Superior Carbonless Sheets (NCR5900)	https://images-na.ssl-images-amazon.com/images/I/41q2MKXhPKL._AC_US218_.jpg	$ 25 04	Appvion Inc	https://www.amazon.com/gp/offer-listing/B00BX9N9S2/ref=olp_f_new?ie=UTF8&f_new=true	3-5900-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 21 lb Bond  Precollated 3-Part RS Pink, Canary, White 501 per Package				16.04		28.776	35.97				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-21-lb-bond-precollated-3-part-rs-pink-canary-white-501-per-package.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colored-carbonless-paper-3-part-RS.jpg			00720918091197	720918091197			UPC	720918091197	0	TPMS	720918091197	11	1	25.04	nan	0	0.25311048754263915	0	0	0	0	0	0	0	0	0	0	64
12	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091296	https://www.amazon.com/gp/offer-listing/B00BX9NACM/ref=olp_f_new?ie=UTF8&f_new=true		"Wholesale CASE of 10 - NCR Paper Superior 3-part Straight Carbnlss Sheets-Straight Paper, 3-Part, 92GE, 8-1/2""x11"", 500SH/PK"	https://images-na.ssl-images-amazon.com/images/I/41gGfSXmGgL._AC_US218_.jpg	$ 162 53	NCR	https://www.amazon.com/gp/offer-listing/B00BX9NACM/ref=olp_f_new?ie=UTF8&f_new=true	3-5909-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 21 lb Bond  Precollated 3-Part SS White, Canary, Pink 501 per Package				16.04		28.776	35.97				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-21-lb-bond-precollated-3-part-ss-white-canary-pink-501-per-package.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colroed-carbonless-paper-3-part-SS.jpg			00720918091296	720918091296			UPC	720918091296	0	TPMS	720918091296	12	1	162.53	nan	0	0.26119249980659065	0	0	0	0	0	0	0	0	0	0	65
48	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091296	https://www.amazon.com/gp/offer-listing/B00B8XA3Y6/ref=olp_f_new?ie=UTF8&f_new=true		Appvion NCR Paper Superior 3-Part Straight Carbonless Sheets (NCR5909)	https://images-na.ssl-images-amazon.com/images/I/31H5mW1dFfL._AC_US218_.jpg	$ 24 00	Appvion Inc	https://www.amazon.com/gp/offer-listing/B00B8XA3Y6/ref=olp_f_new?ie=UTF8&f_new=true	3-5909-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 21 lb Bond  Precollated 3-Part SS White, Canary, Pink 501 per Package				16.04		28.776	35.97				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-21-lb-bond-precollated-3-part-ss-white-canary-pink-501-per-package.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colroed-carbonless-paper-3-part-SS.jpg			00720918091296	720918091296			UPC	720918091296	0	TPMS	720918091296	12	1	24.00	nan	0	0.25311048754263915	0	0	0	0	0	0	0	0	0	0	66
71	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091296	https://www.amazon.com/gp/offer-listing/B00UZO5AME/ref=olp_f_new?ie=UTF8&f_new=true		"Straight Paper, 3-Part, 92GE, 8-1/2""x11"", 500SH/PK, Sold as 1 Package"	https://images-na.ssl-images-amazon.com/images/I/21wu9FHkoML._AC_US218_.jpg	$ 34 10	NCR Paper	https://www.amazon.com/gp/offer-listing/B00UZO5AME/ref=olp_f_new?ie=UTF8&f_new=true	3-5909-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 21 lb Bond  Precollated 3-Part SS White, Canary, Pink 501 per Package				16.04		28.776	35.97				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-21-lb-bond-precollated-3-part-ss-white-canary-pink-501-per-package.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colroed-carbonless-paper-3-part-SS.jpg			00720918091296	720918091296			UPC	720918091296	0	TPMS	720918091296	12	1	34.10	nan	0	0.24616978855994326	0	0	0	0	0	0	0	0	0	0	67
13	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091593	https://www.amazon.com/gp/offer-listing/B00B8X6ZXO/ref=olp_f_new?ie=UTF8&f_new=true		NCR Paper Superior Carbonless Paper, 8.5 x 11-Inch, White, 500 Sheets (NCR5914)	https://images-na.ssl-images-amazon.com/images/I/51ypRcj+yiL._AC_US218_.jpg	$ 24 25	Ncr Paper	https://www.amazon.com/gp/offer-listing/B00B8X6ZXO/ref=olp_f_new?ie=UTF8&f_new=true	3-5914-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 20.5 lb Bond  Precollated 2-Part SS White, Canary 500 per Ream				14.36		25.976	32.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-20-5-lb-bond-precollated-2-part-ss-white-canary-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colored-carbonless-paper-2-part-SS.jpg			00720918091593	720918091593			UPC	720918091593	0	TPMS	720918091593	13	1	24.25	nan	0	0.4576741641106504	0	0	0	0	0	0	0	0	0	0	68
49	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=720918091593	https://www.amazon.com/gp/offer-listing/B00BX9NAT0/ref=olp_f_new?ie=UTF8&f_new=true		"Wholesale CASE of 10 - NCR Paper 2-Part Superior Carbonless Sheets-NCR Paper, Carbonless, 92GE, 2-Part, 8-1/2""x11"", 500SH/PK"	https://images-na.ssl-images-amazon.com/images/I/41R4leWGbiL._AC_US218_.jpg	$ 165 00	NCR	https://www.amazon.com/gp/offer-listing/B00BX9NAT0/ref=olp_f_new?ie=UTF8&f_new=true	3-5914-P	NCR Paper* Brand Superior Multi-Colored Carbonless Paper - 8 1/2 x 11 in 20.5 lb Bond  Precollated 2-Part SS White, Canary 500 per Ream				14.36		25.976	32.47				https://www.thepapermillstore.com/ncr-paper-brand-superior-multi-colored-carbonless-paper-8-1-2-x-11-in-20-5-lb-bond-precollated-2-part-ss-white-canary-500-per-ream.html	https://www.thepapermillstore.com/media/catalog/product/n/c/ncr-paper-brand-superior-multi-colored-carbonless-paper-2-part-SS.jpg			00720918091593	720918091593			UPC	720918091593	0	TPMS	720918091593	13	1	165.00	nan	0	0.42641313435431916	0	0	0	0	0	0	0	0	0	0	69
7	https://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Daps&field-keywords=645248431102	https://www.amazon.com/gp/offer-listing/B000PJ9XMC/ref=olp_f_new?ie=UTF8&f_new=true		"Arturo Grande Invitation Envelopes - Soft White - 6.13"" x 8.38"" - 120gsm - 100envelopes/box"	https://images-na.ssl-images-amazon.com/images/I/414vPof1HIL._AC_US218_.jpg	$ 151 00	Legion Paper	https://www.amazon.com/Arturo-Grande-Invitation-Envelopes-100envelopes/dp/B000PJ9XMC/ref=olp_f_new?ie=UTF8&f_new=true	3-700E-BOX	Arturo Soft White Envelopes - Arturo Large Invitation (6.13 x 8.38) 81 lb Text Felt 100 per Box				38.37		55.176	68.97				https://www.thepapermillstore.com/arturo-soft-white-envelopes-arturo-large-invitation-6-13-x-8-38-81-lb-text-felt-100-per-box.html	https://www.thepapermillstore.com/media/catalog/product/a/r/arturo-soft-white-envelopes.jpg			00645248431102	645248431102			UPC	645248431102	0	TPMS	645248431102	7	1	151.00	nan	0	0.6136050408107728	0	0	0	0	0	0	0	0	0	0	70
